FlyBase.ID,Symbol,FB_Day5,FB_Day7,FB_Day14,FB_Day21,FB_Day28,FB_Day35,FB_Day42,FB_Day49,FB_Day56,FB_Day63,FB_Day70,FH_Day5,FH_Day7,FH_Day14,FH_Day21,FH_Day28,FH_Day35,FH_Day42,FH_Day49,FH_Day56,FH_Day63,FH_Day70,MB_Day5,MB_Day7,MB_Day14,MB_Day21,MB_Day28,MB_Day35,MB_Day42,MB_Day49,MB_Day56,MB_Day63,MB_Day70,MH_Day5,MH_Day7,MH_Day14,MH_Day21,MH_Day28,MH_Day35,MH_Day42,MH_Day49,MH_Day56,MH_Day63,MH_Day70
FBgn0032783,CG10237,121.0931,129.20381,141.84328,120.67897,118.20405,111.48324,95.50765,100.11083,80.03327,71.63582,71.69753,136.8464,168.3853,153.2449,154.3862,130.3183,145.8571,119.9616,114.7009,119.8549,107.208,110.7145,244.86641,236.3817,237.82801,227.0813,182.91749,190.39005,118.5396,116.71099,93.04332,78.88898,82.55958,222.99044,220.3597,196.30898,181.66069,169.62748,156.18502,157.19291,147.83903,126.6539,103.70122,97.66866
FBgn0032029,CG17292,156.81659,145.70141,160.80682,134.06533,99.17678,94.91788,80.41812,77.61668,67.13103,54.10909,57.11205,32.47038,40.65274,39.88197,37.9965,34.08537,36.2696,33.99562,34.05727,37.36949,39.04262,39.29626,238.10339,225.59328,255.81415,192.37151,165.48821,191.32573,103.52648,91.25229,73.72135,74.50599,67.58687,46.33094,37.74591,35.3284,33.56786,34.38239,36.66712,40.80249,44.4398,34.16797,34.74231,31.75005
FBgn0019957,ND-42,368.0897,282.822,232.0224,227.9327,172.3463,152.0771,149.3784,127.6773,135.1436,107.6158,116.5058,105.42163,110.44027,84.39419,93.27456,76.14926,88.08129,74.24916,81.84331,87.95157,78.56798,74.6497,357.13185,223.82435,159.8702,159.28695,151.39345,132.54445,105.71805,118.23555,112.70797,128.4219,94.91555,144.577,116.5015,92.55894,94.71482,84.79806,89.08973,87.41061,80.60152,94.63527,85.92029,73.34254
FBgn0086367,t,16.4698,17.52422,17.46367,19.02746,21.41993,18.85403,16.52357,21.94416,16.24469,17.85795,15.90566,228.8074,243.5832,196.81485,179.75085,141.3509,132.6763,118.6559,114.03565,92.28073,89.11241,90.28738,31.29637,32.63572,36.90991,31.10217,34.91754,34.82737,23.03161,26.51517,21.39936,20.3959,22.56526,338.1776,311.3035,328.2844,241.0026,213.7455,185.7021,137.0271,138.6261,117.9143,102.3625,116.0515
FBgn0031836,CG11050,271.3075,319.1683,333.5847,307.1638,281.4077,279.9502,253.2335,195.2754,143.063,150.2527,121.3028,182.2472,193.7166,196.3425,195.6485,184.0164,184.1495,181.469,147.0665,133.3673,127.5958,117.3413,199.71449,206.92746,186.40388,151.90876,161.51998,202.79193,146.75635,136.80663,106.83596,90.81535,114.94397,233.6184,220.46,249.8243,231.7364,225.0791,211.9635,159.4126,170.7629,149.9976,124.7547,147.0786
FBgn0034971,Gpat4,185.3662,232.8865,256.5118,260.2616,223.1259,192.3452,184.6314,150.1192,134.8981,125.1065,116.8079,51.41549,66.42149,63.13445,68.26225,61.00162,67.51099,63.09034,60.85679,57.24235,54.17804,60.40436,145.6396,169.5965,178.09,169.4898,135.5355,143.8017,105.0903,113.6962,101.8755,108.6646,103.6043,69.84949,68.62683,57.46658,56.88094,56.00977,59.14711,63.90831,69.91698,53.6448,55.11606,53.90888
FBgn0038294,Mf,2060.4125,1675.304,684.8129,394.3379,628.8491,585.7992,488.2486,358.7976,334.0625,291.6617,287.2403,812.9226,554.2675,469.4989,490.0054,417.3,408.4638,411.4019,282.9953,346.3132,300.8749,319.4848,3762.746,2410.8335,1289.0597,802.8342,979.9474,1204.8205,1041.7399,726.8346,461.1674,436.8329,495.3596,712.1331,540.6933,643.7427,517.8454,597.6403,554.8812,278.3983,394.6415,319.1925,250.5682,398.5976
FBgn0033353,BaraB,0.346236,1.12857,0.753667,0.603967,0.891182,2.498701,3.422135,4.826522,5.605327,8.61948,9.009054,0.892243,0.535392,0.815192,0.446043,0.940141,0.892908,2.324727,0.877988,1.640102,1.981539,1.863885,1.285142,0.795572,0.64546,2.422219,1.164657,2.207654,2.699041,6.191594,4.063207,14.17282,6.425869,0.592161,0.168,0.32867,0.232762,0.681404,0.717931,0.395429,2.068717,0.857027,3.803354,1.10374
FBgn0016119,ATPsynCF6,356.7638,281.8255,251.5456,251.41275,171.66695,145.144,138.2952,122.8658,116.36235,97.8429,96.11463,106.26811,117.80662,93.02529,92.93744,79.4113,89.97212,75.60684,67.68337,73.7262,66.15462,63.43487,407.4128,284.8227,224.5178,190.6263,159.6796,190.1148,114.2137,120.8646,120.8276,123.0653,102.6127,153.7998,122.10385,96.95981,116.3517,83.04708,87.77259,95.01064,89.86991,103.06003,73.76403,54.87844
FBgn0250838,roh,375.6069,363.9982,328.7783,316.1128,250.8673,213.5652,197.1007,166.3219,150.764,134.232,127.9013,186.255,177.2791,160.6374,169.1478,115.4488,136.2385,122.6968,101.3819,127.1389,107.7479,118.2136,454.635,392.2656,331.8429,273.8508,246.7849,302.2423,186.5819,191.6051,160.8312,138.3668,153.38,233.6264,192.8605,157.0274,164.7931,150.2117,143.2727,163.5103,185.9844,152.1844,127.0806,115.9467
FBgn0038271,UQCR-C1,1704.2075,1084.4589,818.5883,844.2124,534.7926,493.9232,467.1446,427.3987,471.6037,360.7496,376.9716,363.0165,376.462,290.6222,310.9298,279.7548,310.726,231.1541,282.4463,294.021,269.7872,276.575,1374.7443,902.0927,679.2098,635.3997,528.5373,629.6481,388.9035,437.328,434.8922,581.3201,400.0634,581.0198,477.8014,375.8293,421.139,373.9533,363.1563,405.124,402.0466,409.3206,336.1807,277.7047
FBgn0051288,CG31288,137.55375,170.41285,171.6769,174.81715,146.48385,119.0119,123.61845,104.13215,77.79905,69.39111,67.64707,8.359401,10.301332,13.408775,9.942753,10.124473,13.711305,12.10877,12.003065,12.365175,9.671577,10.820134,140.1667,137.9128,135.73475,126.27975,92.20029,119.7281,83.77125,82.03015,63.81119,62.04111,75.88282,29.68421,10.166733,11.776325,18.663855,14.657715,9.098012,8.076987,8.372525,5.935402,6.229796,7.630386
FBgn0030853,ND-24,319.19985,285.9206,264.10175,270.41605,234.03135,193.1903,170.65905,129.0175,124.1179,92.00435,86.55925,71.12304,79.275,62.22223,72.03026,63.67307,70.43346,55.01702,55.2328,62.25669,63.74618,57.24972,340.41695,254.4622,243.55085,202.7887,210.08445,227.9384,125.7437,149.88875,120.0928,131.76035,99.82811,118.32409,98.9496,76.70373,88.80317,79.15143,74.72488,88.07783,97.52238,92.6017,71.64726,66.99477
FBgn0040773,COX7C,418.8614,362.1399,299.4981,296.8997,218.6153,184.6335,167.8358,148.5091,152.9618,114.5512,109.903,160.20387,163.22135,114.9087,133.16395,99.4882,115.18623,101.54736,91.39757,96.99862,84.10013,83.17874,490.5632,338.8824,256.6867,228.1312,188.7398,198.739,134.9859,154.4241,137.7677,157.7686,125.2943,213.2332,179.0547,112.35343,134.27135,117.757,113.8471,149.39798,161.97015,142.73734,104.15985,90.89663
FBgn0032833,COX4,942.1078,765.5156,607.7745,570.0421,396.3302,355.2036,333.7368,283.2705,281.7337,236.3172,240.1495,215.7684,243.5356,180.2947,196.1979,174.2746,201.3227,158.6143,164.9332,176.7225,166.7439,154.6404,1006.4777,650.9211,436.8841,436.3222,377.6468,333.4392,256.9608,291.1282,256.4367,324.8206,226.16,384.2748,317.9179,235.9914,273.665,225.0803,220.0651,252.041,267.7474,263.7065,202.7125,174.6183
FBgn0036762,Dld,554.3113,420.4058,348.8395,359.9692,276.5279,253.4866,231.7027,211.589,216.523,182.2277,187.3459,201.0205,216.9887,155.4627,170.8233,157.5217,176.8515,149.1464,157.3427,158.6147,147.5511,142.8197,647.7547,407.3342,285.507,293.426,257.3693,220.8114,190.4664,201.177,193.6373,212.8776,169.0185,327.1985,265.1968,213.1479,218.4136,191.6106,189.0158,202.3659,193.7807,199.2927,172.9387,164.4162
FBgn0032713,Ugt36D1,77.7756,62.76681,54.2212,41.22415,30.43648,30.00875,30.53068,32.41282,30.35872,31.46044,26.07222,16.58376,20.32795,18.58554,19.22452,18.9505,18.76762,20.89286,21.9495,22.85713,22.00416,18.85438,119.38706,105.55931,75.74603,79.25818,65.98284,62.31218,44.80825,52.08419,40.71992,36.3804,38.55295,25.44564,22.54863,19.53846,17.29548,15.93682,17.34475,14.04948,15.91829,13.9994,14.52069,15.42672
FBgn0035445,Ids,3.093506,3.277494,2.984381,3.281743,4.317259,2.697311,1.97276,2.346188,3.676611,3.437892,3.371477,3.84222,5.427982,6.014347,8.655832,7.332582,8.467459,7.341097,10.606715,10.779591,12.314505,13.14223,2.04929,1.315673,0.851041,2.042713,2.219813,2.653413,2.635517,4.543739,3.86517,4.747991,4.264929,5.825461,5.388207,5.914102,6.000373,7.981229,8.630679,12.205212,14.52191,13.213855,13.50691,15.017025
FBgn0037936,CG6908,93.94117,171.11745,108.41968,104.17718,88.44567,62.01812,52.68665,50.56082,41.13802,38.95932,40.64272,92.74965,123.58037,102.22871,115.71863,74.46326,87.81579,92.07507,78.00176,66.98849,70.38045,70.32868,153.49968,155.39776,105.89988,132.94261,88.45937,92.52608,53.95413,66.62108,44.42687,57.24999,51.88555,115.8331,105.95817,90.09531,103.50726,78.03515,75.39567,82.91677,112.76585,63.81383,64.27778,68.38616
FBgn0283658,Dlat,487.9527,407.0188,337.1925,335.7262,267.1717,246.2901,225.1022,207.2264,181.1592,171.1179,168.8435,249.2037,239.0111,198.5459,198.3225,183.5299,189.5077,166.3552,180.5476,163.9077,164.0674,163.8187,592.1165,453.6661,343.2313,313.1322,281.5394,314.0089,218.0592,224.8681,199.2877,161.8083,174.3384,308.6157,257.122,214.9378,208.8312,207.8696,196.6814,185.8346,194.888,165.3545,176.8095,167.1495
FBgn0086676,spin,302.8643,260.7903,273.5141,242.2259,223.7647,202.4887,194.5233,180.5557,151.8581,155.4192,155.9146,304.3573,322.8635,344.993,277.6386,271.3496,286.1142,238.4238,248.4155,197.4672,190.9291,176.9988,298.0392,311.4928,283.0607,262.7258,223.33,211.806,172.7645,174.3121,146.7383,142.1362,160.7308,257.9472,271.7041,260.3226,227.4019,230.6938,205.924,193.859,188.8428,140.5189,150.9581,178.7046
FBgn0035300,acs,7.749829,9.732443,14.88941,16.407035,15.04301,19.88875,27.83231,28.05649,36.66773,45.84371,59.30783,1.419929,0.75468,1.14671,1.217297,2.110119,1.563809,1.155428,1.913147,1.414619,2.016678,1.516467,23.62757,16.30398,21.08649,19.22331,20.6746,31.93806,21.81724,40.21713,39.04378,53.09854,57.28728,2.387061,1.173292,0.325016,2.068268,1.505685,2.639626,1.110385,1.527653,1.674221,1.168778,0.964958
FBgn0037891,Dlst,364.6346,269.9271,191.5817,202.8183,159.8754,139.5139,135.9494,122.2946,123.8685,101.8424,102.6834,144.93,144.0039,125.9805,130.4803,119.3018,119.8245,109.4676,120.7186,116.6294,105.7072,102.6618,433.7008,293.5256,210.6766,205.1115,190.3159,188.735,146.6747,150.6649,140.4461,160.9691,125.1447,176.1073,166.0102,141.6639,150.4393,150.0784,140.5028,147.5767,140.0285,140.5256,125.1343,108.7381
FBgn0031926,CG6739,3.366868,1.877182,1.534569,1.208772,1.066027,0.542948,0.490327,1.258243,1.50406,1.261845,1.434304,9.115926,7.101808,6.435908,5.597318,5.689163,4.109414,4.46543,5.013686,2.720645,2.942425,3.521695,2.557011,2.491511,1.588983,2.074817,1.094999,1.327542,0.691795,1.525183,1.004839,1.226976,1.171031,6.916682,4.72298,4.40992,3.966709,4.148512,3.896322,4.618485,3.384422,3.564963,2.330599,2.739594
FBgn0033153,Gadd45,8.997999,10.27304,12.335545,12.929615,20.475595,16.919115,19.870355,15.90919,15.492745,18.25665,19.353965,7.681956,6.171286,8.413619,11.41496,11.90009,13.88007,17.700275,16.83963,22.03642,21.75357,25.14984,10.27813,14.06807,15.47366,13.82781,19.18993,26.64264,27.04955,23.25506,21.61329,22.33863,30.59634,8.351608,9.139769,11.431335,13.28855,15.927,17.507135,16.41468,19.6668,21.410015,23.552395,34.37541
FBgn0035241,CG12105,77.00613,51.79205,39.3871,36.39242,35.692925,21.67534,20.342215,11.10222,9.302384,8.505618,9.713087,5.027868,3.073542,4.059428,2.702084,3.62335,2.318719,3.549184,3.277662,2.992127,2.411737,3.044814,108.99325,68.9115,63.61571,40.76512,44.26102,43.77408,20.1043,15.98747,10.87514,10.53389,11.72531,5.131612,4.426268,3.63477,3.249183,3.023572,3.546254,3.324459,2.370633,4.674251,2.325222,4.166373
FBgn0262559,Mdh2,682.2821,490.784,434.4062,456.7964,301.9981,290.3279,291.7461,286.42,301.2862,253.5995,268.416,293.351,292.4845,230.7875,239.5195,219.7601,248.9069,195.3888,222.4373,251.0817,233.6892,234.1827,831.8284,567.1175,507.0287,439.2412,380.9385,473.3481,294.1984,325.1298,324.0519,309.577,289.7305,420.7116,340.9921,279.1552,310.7893,277.2389,275.5091,316.4527,309.5827,296.6292,285.7255,235.6997
FBgn0032639,CG18563,1.230043,1.450091,1.415005,3.661357,4.488256,10.035669,20.583963,19.83011,23.451945,28.149709,33.145432,4.532365,6.268102,2.415079,10.344324,8.890402,16.521666,35.960521,33.482382,49.928924,42.071102,48.324747,2.568054,1.465034,2.689784,1.961738,3.572883,3.691086,7.756427,10.516593,12.220196,11.478852,12.832123,5.211042,5.824471,4.524483,5.235146,5.584846,7.51786,12.476307,24.469561,21.26001,23.593832,21.741257
FBgn0034877,levy,778.589,548.2379,465.5183,454.0833,291.9178,243.2535,230.8322,203.9921,218.6878,156.4375,166.759,164.6564,187.9913,138.9176,148.1964,121.3993,135.1281,105.6844,103.2843,115.3234,99.2562,111.7119,665.2237,463.4615,434.0201,314.8061,277.1147,360.6465,177.9509,219.2652,201.3101,258.4444,173.1111,261.9752,216.9388,156.0643,173.3585,156.917,142.9566,167.4484,177.2388,181.8014,132.011,107.6272
FBgn0036665,CG13024,8.000216,7.261997,4.310106,2.93633,3.181908,4.057535,2.916847,2.738735,2.506711,2.670416,2.600834,14.038445,9.694779,8.282408,8.016639,7.38592,7.336422,8.013807,5.638996,6.312725,4.192954,5.191385,10.828569,10.169498,8.516447,5.257482,6.034566,5.798287,7.480194,5.589744,4.927171,3.647307,4.967076,14.457725,11.63945,14.27423,9.371549,11.218957,10.060149,5.744789,7.656007,7.564333,5.958084,6.035848
FBgn0029888,ND-ASHI,258.35695,179.48395,135.47075,130.4308,89.79769,82.34917,73.76667,67.0856,70.41315,54.0418,58.42483,64.04287,68.40185,52.95298,58.08593,45.02726,54.7593,41.07415,43.96444,47.90722,45.17344,38.96896,234.6459,133.49215,89.19007,86.906,79.52666,69.91679,54.92099,63.68785,64.02913,89.69858,56.50885,75.88714,66.77069,47.53083,54.90381,45.46365,43.98433,54.85769,59.38264,55.6403,46.27826,37.23493
FBgn0040793,COX7B,774.049,582.7078,453.3387,390.089,259.5603,238.892,211.2765,202.0433,199.7611,144.6642,159.8091,219.59943,202.52835,159.54065,166.15805,111.87149,125.9233,99.02941,97.06659,129.80468,111.18657,116.6191,715.8407,503.6998,353.9964,305.7507,258.5584,257.5803,178.3958,206.2988,188.7271,255.9606,170.7168,273.00305,209.6566,130.5067,146.3533,115.0923,106.84284,150.01694,162.4852,140.82615,110.07335,92.06084
FBgn0030718,ND-20,286.78685,277.4642,260.9882,271.9337,233.5148,201.42705,174.62825,125.461,124.9888,101.16203,88.36069,126.92754,125.26653,105.71335,116.08565,90.46558,104.85085,97.37463,90.83572,96.01181,84.931,76.40812,348.4472,261.4588,221.8591,199.9825,207.061,222.9872,143.708,165.3781,133.3286,142.2926,113.1042,169.78685,143.8342,117.3872,140.98655,114.38455,113.0829,133.98139,144.8497,134.42069,101.60376,91.44094
FBgn0039241,CG11089,212.8813,192.4184,169.0498,173.4721,128.4933,151.3927,198.5344,213.5187,328.3296,298.5639,359.5061,175.5394,255.1558,201.0379,224.5993,195.7791,237.4509,294.4135,370.9679,509.8463,509.5723,539.8572,200.604,122.5791,91.7728,116.9047,106.2366,105.5137,103.6423,162.6205,212.2825,341.1499,371.0195,169.4998,163.623,112.1228,110.0736,101.0655,129.5451,213.8306,305.0969,247.1882,446.6159,471.4733
FBgn0038224,ATPsynE,321.5924,297.3624,289.1583,276.9484,210.9074,191.1454,182.1792,151.1943,128.2611,116.841,113.1745,139.07335,147.3949,108.84514,114.9366,94.90691,108.10182,94.09561,90.91463,88.08192,81.50646,78.80805,409.575,306.7097,296.38,213.5855,196.5527,272.124,156.9553,165.0778,143.6068,131.1997,132.6056,196.65775,156.3922,135.88658,140.80632,118.2181,119.6711,105.89738,119.47905,138.3006,92.91333,88.05768
FBgn0031930,CG7025,42.138265,58.697655,45.412855,43.95508,39.144175,20.93408,25.342445,16.212035,13.38287,7.524705,6.131912,0.839904,0.328932,0.069096,0.460641,1.566567,0.517522,0.385143,0.512983,0.268789,0.760564,0.553492,32.54994,33.868235,38.91461,42.03912,27.091675,18.24333,13.07307,14.67202,11.340307,7.507059,8.395971,0.193,-5.55E-17,-5.55E-17,0.13,0.293,0.615,0.32,0.213,0.32,0.322,0.348
FBgn0038774,CG5023,63.48337,56.01439,53.85041,45.85768,44.48201,34.36405,29.00689,26.35324,23.98704,20.3337,22.53092,28.457775,20.92868,16.29357,15.98881,16.595775,14.84648,13.050015,9.373355,11.82738,9.01577,10.160938,110.02485,84.6106,81.97574,56.97026,54.01781,73.24845,42.21592,35.96172,20.47958,21.76491,20.15333,30.945145,20.047605,18.939015,21.3874,17.02676,14.1621,9.530872,8.552543,8.44395,4.933545,6.201527
FBgn0015569,?-Est10,57.12351,51.61265,55.02734,44.1895,41.10498,38.55819,33.24715,32.2851,33.01894,27.68195,30.55432,47.1645,58.97297,50.2189,50.67143,41.99506,42.15359,37.36948,41.41928,35.18104,29.24363,30.72064,82.01712,88.35029,75.16536,72.06709,60.99318,54.41248,45.21247,51.36546,40.43683,37.82373,42.87002,59.17002,56.52539,53.44955,49.05295,42.16877,43.13377,37.34215,45.61358,29.20163,33.71397,29.74984
FBgn0035977,PGRP-LF,6.929559,7.991131,8.206312,10.143018,9.733155,11.335895,12.669655,12.15293,13.88478,16.277605,18.141605,5.403309,6.453866,6.039707,8.016639,7.961016,10.479418,14.93605,17.132215,16.432895,19.2394,20.05252,7.8766,6.382498,5.665261,7.113643,8.953536,8.099321,11.654748,12.70075,11.8321,12.25319,13.26122,6.067929,5.182273,5.007095,6.441178,6.916144,7.87305,12.047875,15.956551,7.765466,12.154035,14.010615
FBgn0050295,Ipk1,7.403413,9.252924,7.100787,8.388463,11.796145,12.747,10.336951,13.6519,13.299915,16.436855,13.821135,8.262652,6.560001,8.742567,10.806316,14.5853,18.17214,16.29534,17.39364,21.689315,20.38219,23.780045,7.948094,7.660063,6.527642,7.323364,8.452549,10.606964,11.402765,11.057461,10.997369,10.236416,11.62875,10.01476,11.83996,13.15117,13.51945,20.90172,19.70888,21.63,19.15835,26.05448,21.65293,28.82593
FBgn0051974,CG31974,199.1277,289.1976,319.6762,376.0636,304.7792,272.2758,277.2272,209.9381,145.7869,163.8319,142.0157,43.26296,59.05901,52.62107,59.35758,53.02684,66.34357,60.5224,61.95292,53.17798,51.76072,57.20997,199.9689,237.2443,259.9094,240.658,196.4229,233.9774,152.8609,156.0042,128.8065,113.3807,150.6099,57.63114,45.16096,38.68118,46.50806,49.57015,40.08857,44.58838,48.83201,34.61379,42.68874,36.98369
FBgn0260004,Snmp1,86.41427,115.0932,203.67705,249.47195,290.3326,329.2956,334.43025,293.1753,262.96675,346.00655,340.64065,77.38976,88.59415,95.12803,115.80554,103.80436,125.4411,170.9558,189.92365,161.14795,187.8079,221.15715,91.06676,104.03116,112.90215,128.06915,170.89065,210.55375,214.4767,186.94105,159.12755,243.8732,312.192,92.87056,107.48373,141.33675,153.21005,158.372,161.85855,136.8785,156.8846,115.4658,139.99945,193.9931
FBgn0266084,Fhos,750.4578,490.4229,330.0016,282.4327,280.0744,258.3381,248.2046,194.0135,164.1943,114.1708,121.3802,87.29251,83.63877,73.57438,68.54726,82.74156,80.85223,77.89236,86.4797,75.6495,69.84446,75.64323,1278.8125,655.3605,468.5127,345.0191,376.2809,452.2269,334.4428,327.9124,171.7545,214.3463,205.965,105.06291,90.83536,110.90425,95.49957,112.50585,111.60715,84.16402,72.52509,80.05402,63.61795,88.65308
FBgn0265413,CG44325,45.53224,41.78666,51.68805,49.37503,47.54222,52.22644,51.63674,54.63357,62.3844,62.34649,73.32005,27.35188,37.29225,30.64618,39.98369,42.49302,49.63097,47.58109,60.48772,66.667,64.96618,80.05806,46.02542,39.39348,33.02728,45.19432,44.6638,44.25638,53.16423,62.01853,60.20252,74.64356,78.36214,34.52251,29.64937,31.00747,37.82238,40.38164,42.53751,55.87306,77.37659,74.35515,66.40562,70.44698
FBgn0261989,CG42807,33.35386,36.575,71.84902,105.43057,258.14685,346.81085,516.68265,614.85815,438.77485,727.04775,703.04285,17.76719,17.73122,15.99696,29.48732,43.62098,53.24164,62.74439,62.16903,110.4455,77.12341,109.79102,106.5247,100.9677,190.8169,179.2495,332.0093,509.3356,773.6449,771.9558,564.8029,659.7229,937.4338,15.363654,14.173014,8.495799,28.278865,65.58674,29.88857,34.448445,50.79176,37.437665,51.868475,41.587405
FBgn0032178,Spn31A,21.468051,14.468443,14.298424,12.902618,10.949895,9.44815,8.569925,8.115256,7.756762,6.318616,6.68061,5.921254,5.294134,3.746287,6.101755,4.993629,3.918911,3.241779,3.374293,5.120896,4.617567,4.944338,23.357196,12.71397,9.026276,10.687949,11.883803,12.556304,11.222129,9.833523,7.023246,7.811614,8.202403,7.466361,4.667432,4.753204,4.935707,4.744191,4.956359,3.705814,4.416036,4.257088,3.710359,4.044092
FBgn0052225,CG32225,4.191444,5.129666,4.650608,4.638571,5.285722,4.008958,4.299737,4.789576,4.672223,5.114875,6.272272,39.609,42.75256,33.35384,35.5345,31.1002,29.88761,25.40232,24.82157,22.10396,20.5362,23.86976,10.697401,8.723519,8.627484,7.226722,7.192279,9.191742,6.764147,4.923573,4.734429,5.277843,5.364114,61.19745,53.47832,59.17764,48.08302,50.29246,47.35997,35.41072,34.06598,31.7278,25.9782,33.98859
FBgn0031940,CG7214,4.792734,1.056426,0.79226,0.769295,0.878856,0.809564,0.817212,0.766621,0.452642,0.699982,1.166181,7.252833,0.919146,1.109955,1.054691,0.609651,0.507021,0.726255,0.592351,0.162889,0.615743,0.659196,9.032802,1.898263,0.945585,0.422311,0.947199,0.480357,0.525007,0.442165,0.539633,0.649066,0.41929,2.842397,0.89826,0.217191,0.349143,0.407623,0.291157,0.243625,0.390445,0.604273,0.342251,0.066271
FBgn0259707,CG42361,4.46032,3.984504,3.745619,4.230283,4.82999,3.896083,3.668868,3.199833,2.945445,2.949001,2.876793,23.49582,29.12137,21.54014,21.91919,19.54437,21.24237,15.56635,14.48211,17.21125,15.4336,18.58066,6.273128,4.530739,4.435015,3.006814,4.833153,5.199685,3.797166,3.784072,3.401306,3.02581,3.413905,44.18928,42.56643,33.13074,30.88909,30.64783,28.11457,27.5328,26.71822,27.77312,17.45671,18.68207
FBgn0267385,Pyk,1514.198,1021.112,804.3549,729.3194,517.5144,531.8864,520.9761,558.3288,632.4315,574.7362,651.0548,616.005,696.0779,527.5282,515.5361,450.7511,525.5046,422.8737,581.9572,594.4924,603.7513,620.529,1815.17,1141.7595,970.1434,813.9931,727.9034,807.9039,558.2259,652.774,610.4755,788.2126,624.0517,854.8374,785.3099,662.8235,661.3293,619.1969,639.4482,677.3945,670.4295,699.9456,667.6011,618.6508
